CREATE		
LAST	Seswiki	"Yukio Mishima"
LAST	Swikidatawiki	"Q134456"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"118582755"
LAST	P728	"book_author_1763"
CREATE		
LAST	Lde	"Owl Fisher"
LAST	Len	"Owl Fisher"
LAST	Lfr	"Owl Fisher"
LAST	Les	"Owl Fisher"
LAST	Dde	"isländische, nichtbinäre Journalistin und Transgender-Aktivistin"
LAST	Den	"writer and transgender activist"
LAST	Des	"Escritora y activista trans islandesa"
LAST	Dfr	"journaliste islandaise non-binaire et militante transgenre"
LAST	Sdewiki	"Owl Fisher"
LAST	Senwiki	"Owl Fisher"
LAST	Seswiki	"Owl Fisher"
LAST	Swikidatawiki	"Q71191667"
LAST	P2	Q7
LAST	P154	Q402116
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1764"
CREATE		
LAST	Lde	"Fox Fisher"
LAST	Len	"Fox Fisher"
LAST	Lfr	"Fox Fisher"
LAST	Les	"Fox Fisher"
LAST	Dde	"bildende Künstlerin, Schriftstellerin und Verfechterin der Rechte von Transgendern"
LAST	Den	"visual artist, writer, and transgender rights advocate"
LAST	Des	"artista visual, escritora y defensora de los derechos de los transexuales"
LAST	Dfr	"artiste visuel, écrivain et défenseur des droits des transsexuels"
LAST	Senwiki	"Fox Fisher"
LAST	Swikidatawiki	"Q52274646"
LAST	P2	Q7
LAST	P154	Q402116
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1765"
CREATE		
LAST	Lde	"David Getsy"
LAST	Len	"David Getsy"
LAST	Lfr	"David Getsy"
LAST	Les	"David Getsy"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"143131680"
LAST	P728	"book_author_1766"
CREATE		
LAST	Lde	"Matthew Riemer"
LAST	Len	"Matthew Riemer"
LAST	Lfr	"Matthew Riemer"
LAST	Les	"Matthew Riemer"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1767"
CREATE		
LAST	Lde	"Leighton Brown"
LAST	Len	"Leighton Brown"
LAST	Lfr	"Leighton Brown"
LAST	Les	"Leighton Brown"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1768"
CREATE		
LAST	Lde	"Chris Lambertsen"
LAST	Len	"Chris Lambertsen"
LAST	Lfr	"Chris Lambertsen"
LAST	Les	"Chris Lambertsen"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1769"
CREATE		
LAST	Lde	"Friedrich W. Doucet"
LAST	Len	"Friedrich W. Doucet"
LAST	Lfr	"Friedrich W. Doucet"
LAST	Les	"Friedrich W. Doucet"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"1089311818"
LAST	P728	"book_author_177"
CREATE		
LAST	Lde	"Irene Beyer"
LAST	Len	"Irene Beyer"
LAST	Lfr	"Irene Beyer"
LAST	Les	"Irene Beyer"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1771"
CREATE		
LAST	Lde	"Ana Hoffner"
LAST	Len	"Ana Hoffner"
LAST	Lfr	"Ana Hoffner"
LAST	Les	"Ana Hoffner"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1772"
CREATE		
LAST	Lde	"Sara Ahmed"
LAST	Len	"Sara Ahmed"
LAST	Lfr	"Sara Ahmed"
LAST	Les	"Sara Ahmed"
LAST	Dde	"britisch-australische Wissenschaftlerin (geb. 1969)"
LAST	Den	"British-Australian scholar (b. 1969)"
LAST	Des	"Científico británico-australiano (nacido en 1969)"
LAST	Dfr	"universitaire australienne (née 1969)"
LAST	Sdewiki	"Sara Ahmed"
LAST	Senwiki	"Sara Ahmed"
LAST	Sfrwiki	"Sara Ahmed (universitaire)"
LAST	Seswiki	"Sara Ahmed"
LAST	Swikidatawiki	"Q15437208"
LAST	P2	Q7
LAST	P154	Q17
LAST	P711	Q399990
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"141594683"
LAST	P728	"book_author_1773"
CREATE		
LAST	Lde	"Patrik Schedler"
LAST	Len	"Patrik Schedler"
LAST	Lfr	"Patrik Schedler"
LAST	Les	"Patrik Schedler"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"1052120601"
LAST	P728	"book_author_1774"
CREATE		
LAST	Lde	"Adelheid Schmidt-Thome"
LAST	Len	"Adelheid Schmidt-Thome"
LAST	Lfr	"Adelheid Schmidt-Thome"
LAST	Les	"Adelheid Schmidt-Thome"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1776"
CREATE		
LAST	Lde	"Felicia Ewert"
LAST	Len	"Felicia Ewert"
LAST	Lfr	"Felicia Ewert"
LAST	Les	"Felicia Ewert"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q399991
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"117181707X"
LAST	P728	"book_author_1777"
LAST	Lde	"Felicia Ewert"
LAST	Len	"Felicia Ewert"
LAST	Lfr	"Felicia Ewert"
LAST	Les	"Felicia Ewert"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"117181707X"
LAST	P728	"book_author_1777"
CREATE		
LAST	Lde	"Boris von Brauchitsch"
LAST	Len	"Boris von Brauchitsch"
LAST	Lfr	"Boris von Brauchitsch"
LAST	Les	"Boris von Brauchitsch"
LAST	Dde	"deutscher Kunsthistoriker, Kurator und Schriftsteller"
LAST	Den	"German art historian and author"
LAST	Des	"Historiador del arte, comisario y escritor alemán"
LAST	Dfr	"historien de l'art, conservateur et écrivain allemand"
LAST	Sdewiki	"Boris von Brauchitsch"
LAST	Swikidatawiki	"Q893809"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"121061124"
LAST	P728	"book_author_1778"
CREATE		
LAST	Lde	"Melanie C. Steffens"
LAST	Len	"Melanie C. Steffens"
LAST	Lfr	"Melanie C. Steffens"
LAST	Les	"Melanie C. Steffens"
LAST	Dde	"deutsche Psychologin"
LAST	Den	"German professor"
LAST	Des	"Psicólogo alemán"
LAST	Dfr	"psychologue allemande"
LAST	Sdewiki	"Melanie Steffens"
LAST	Swikidatawiki	"Q1728317"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"120809370"
LAST	P728	"book_author_1779"
CREATE		
LAST	Lde	"Christof Wagner"
LAST	Len	"Christof Wagner"
LAST	Lfr	"Christof Wagner"
LAST	Les	"Christof Wagner"
LAST	Dde	"deutscher Forstwissenschaftler und Hochschullehrer"
LAST	Den	"German forestry scientist (1869-1936)"
LAST	Des	"Científico forestal y profesor universitario alemán"
LAST	Dfr	"scientifique forestier allemand et professeur d'université"
LAST	Sdewiki	"Christof Wagner"
LAST	Swikidatawiki	"Q6228381"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1780"
CREATE		
LAST	Lde	"Barry Kay"
LAST	Len	"Barry Kay"
LAST	Lfr	"Barry Kay"
LAST	Les	"Barry Kay"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1781"
CREATE		
LAST	Lde	"Marcia Rebay"
LAST	Len	"Marcia Rebay"
LAST	Lfr	"Marcia Rebay"
LAST	Les	"Marcia Rebay"
LAST	Dde	"deutsche Synchronsprecherin"
LAST	Den	"German voice actor"
LAST	Des	"actriz de voz alemana"
LAST	Dfr	"actrice de doublage allemande"
LAST	Sdewiki	"Marcia von Rebay"
LAST	Swikidatawiki	"Q1305127"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1782"
CREATE		
LAST	Lde	"Harry Cane"
LAST	Len	"Harry Cane"
LAST	Lfr	"Harry Cane"
LAST	Les	"Harry Cane"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1783"
CREATE		
LAST	Lde	"Tom of Finland"
LAST	Len	"Tom of Finland"
LAST	Lfr	"Tom of Finland"
LAST	Les	"Tom of Finland"
LAST	Dde	"finnischer Künstler"
LAST	Den	"Finnish artist (1920–1991)"
LAST	Des	"artista finlandés"
LAST	Dfr	"artiste finnois"
LAST	Sdewiki	"Tom of Finland"
LAST	Senwiki	"Tom of Finland"
LAST	Sfrwiki	"Tom of Finland"
LAST	Seswiki	"Tom de Finlandia"
LAST	Swikidatawiki	"Q366062"
LAST	P2	Q7
LAST	P154	Q18
LAST	P711	Q399988
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1784"
CREATE		
LAST	Lde	"Micha Ramakers"
LAST	Len	"Micha Ramakers"
LAST	Lfr	"Micha Ramakers"
LAST	Les	"Micha Ramakers"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"120419483"
LAST	P728	"book_author_1785"
CREATE		
LAST	Lde	"Wilfried Eigeltinger"
LAST	Len	"Wilfried Eigeltinger"
LAST	Lfr	"Wilfried Eigeltinger"
LAST	Les	"Wilfried Eigeltinger"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1786"
CREATE		
LAST	Lde	"Hank O'Neal"
LAST	Len	"Hank O'Neal"
LAST	Lfr	"Hank O'Neal"
LAST	Les	"Hank O'Neal"
LAST	Dde	"Amerikanischer Fotograf"
LAST	Den	"American photographer"
LAST	Des	"fotógrafo estadounidense"
LAST	Dfr	"photographe américain"
LAST	Senwiki	"Hank O'Neal"
LAST	Swikidatawiki	"Q5648425"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1787"
CREATE		
LAST	Lde	"Arabelle Sicardi"
LAST	Len	"Arabelle Sicardi"
LAST	Lfr	"Arabelle Sicardi"
LAST	Les	"Arabelle Sicardi"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	Senwiki	"Arabelle Sicardi"
LAST	Swikidatawiki	"Q26131672"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1788"
CREATE		
LAST	Lde	"Sarah Tanat-Jones"
LAST	Len	"Sarah Tanat-Jones"
LAST	Lfr	"Sarah Tanat-Jones"
LAST	Les	"Sarah Tanat-Jones"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"1204964467"
LAST	P728	"book_author_1789"
CREATE		
LAST	Lde	"Robert C. Rore"
LAST	Len	"Robert C. Rore"
LAST	Lfr	"Robert C. Rore"
LAST	Les	"Robert C. Rore"
LAST	Dde	"deutscher Maler und Zeichner"
LAST	Den	"German painter"
LAST	Des	"pintor alemán"
LAST	Dfr	"peintre allemand"
LAST	Sdewiki	"Robert C. Rore"
LAST	Senwiki	"Robert C. Rore"
LAST	Swikidatawiki	"Q2156697"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_179"
CREATE		
LAST	Lde	"Sal Lopes"
LAST	Len	"Sal Lopes"
LAST	Lfr	"Sal Lopes"
LAST	Les	"Sal Lopes"
LAST	Dde	"Hersteller von Fotodrucken und Fotograf"
LAST	Den	"Photographic print maker and photographer"
LAST	Des	"fotógrafo estadounidense"
LAST	Dfr	"photographe américain"
LAST	Senwiki	"Sal Lopes"
LAST	Swikidatawiki	"Q7403287"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"174328850"
LAST	P728	"book_author_1791"
CREATE		
LAST	Lde	"Herlinde Ill Koelbl"
LAST	Len	"Herlinde Ill Koelbl"
LAST	Lfr	"Herlinde Ill Koelbl"
LAST	Les	"Herlinde Ill Koelbl"
LAST	Dde	"deutsche Fotografin und Fotojournalistin"
LAST	Den	"German photographer"
LAST	Des	"fotógrafa alemana"
LAST	Dfr	"photographe allemande"
LAST	Sdewiki	"Herlinde Koelbl"
LAST	Senwiki	"Herlinde Koelbl"
LAST	Seswiki	"Herlinde Koelbl"
LAST	Swikidatawiki	"Q1610138"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1792"
CREATE		
LAST	Lde	"Larry Townsend"
LAST	Len	"Larry Townsend"
LAST	Lfr	"Larry Townsend"
LAST	Les	"Larry Townsend"
LAST	Dde	"US-amerikanischer Autor"
LAST	Den	"BDSM writer and activist (1930-2008)"
LAST	Des	"escritor estadounidense"
LAST	Dfr	"écrivain américain"
LAST	Sdewiki	"Larry Townsend"
LAST	Senwiki	"Larry Townsend"
LAST	Swikidatawiki	"Q127292"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1793"
CREATE		
LAST	Lde	"Patricia Morrisroe"
LAST	Len	"Patricia Morrisroe"
LAST	Lfr	"Patricia Morrisroe"
LAST	Les	"Patricia Morrisroe"
LAST	Dde	"amerikanische Journalistin"
LAST	Den	"American journalist"
LAST	Des	"periodista estadounidense"
LAST	Dfr	"journaliste américaine"
LAST	Senwiki	"Patricia Morrisroe"
LAST	Swikidatawiki	"Q100465696"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1794"
CREATE		
LAST	Lde	"Charles Orson Gorham"
LAST	Len	"Charles Orson Gorham"
LAST	Lfr	"Charles Orson Gorham"
LAST	Les	"Charles Orson Gorham"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1797"
CREATE		
LAST	Lde	"A. J. Cronin"
LAST	Len	"A. J. Cronin"
LAST	Lfr	"A. J. Cronin"
LAST	Les	"A. J. Cronin"
LAST	Dde	"schottischer Arzt und Schriftsteller"
LAST	Den	"Scottish novelist"
LAST	Des	"novelista y médico escocés"
LAST	Dfr	"écrivain britannique"
LAST	Sdewiki	"Archibald Joseph Cronin"
LAST	Senwiki	"A. J. Cronin"
LAST	Sfrwiki	"A. J. Cronin"
LAST	Seswiki	"A. J. Cronin"
LAST	Swikidatawiki	"Q179059"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1798"
CREATE		
LAST	Lde	"Roy McCoy"
LAST	Len	"Roy McCoy"
LAST	Lfr	"Roy McCoy"
LAST	Les	"Roy McCoy"
LAST	Dde	"Amerikanischer Esperantist"
LAST	Den	"American Esperantist"
LAST	Des	"esperantista estadounidense"
LAST	Dfr	"Espérantiste américain"
LAST	Swikidatawiki	"Q109331090"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1799"
CREATE		
LAST	Lde	"Alexandre Kalda"
LAST	Len	"Alexandre Kalda"
LAST	Lfr	"Alexandre Kalda"
LAST	Les	"Alexandre Kalda"
LAST	Dde	"Schriftsteller (1942-1996)"
LAST	Den	"writer (1942-1996)"
LAST	Des	"escritor (1942-1996)"
LAST	Dfr	"écrivain (1942-1996)"
LAST	Swikidatawiki	"Q60419812"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_18"
CREATE		
LAST	Lde	"Klaus Heintz"
LAST	Len	"Klaus Heintz"
LAST	Lfr	"Klaus Heintz"
LAST	Les	"Klaus Heintz"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	Swikidatawiki	"Q95265803"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_180"
CREATE		
LAST	Lde	"Eustache Chesser"
LAST	Len	"Eustache Chesser"
LAST	Lfr	"Eustache Chesser"
LAST	Les	"Eustache Chesser"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1800"
CREATE		
LAST	Lde	"Tony Parker"
LAST	Len	"Tony Parker"
LAST	Lfr	"Tony Parker"
LAST	Les	"Tony Parker"
LAST	Dde	"Britischer Historiker (1923-1996)"
LAST	Den	"British historian (1923-1996)"
LAST	Des	"historiador británico"
LAST	Dfr	"historien britannique"
LAST	Senwiki	"Tony Parker (author)"
LAST	Swikidatawiki	"Q11722993"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"172484863"
LAST	P728	"book_author_1801"
CREATE		
LAST	Lde	"Robert Allerton"
LAST	Len	"Robert Allerton"
LAST	Lfr	"Robert Allerton"
LAST	Les	"Robert Allerton"
LAST	Dde	"Philanthrop"
LAST	Den	"philanthropist"
LAST	Des	"filántropo"
LAST	Dfr	"philanthrope"
LAST	Senwiki	"Robert Allerton"
LAST	Swikidatawiki	"Q7341461"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1802"
CREATE		
LAST	Lde	"Harry Otis"
LAST	Len	"Harry Otis"
LAST	Lfr	"Harry Otis"
LAST	Les	"Harry Otis"
LAST	Dde	"Amerikanischer Baseballspieler (1886-1976)"
LAST	Den	"American baseball player (1886-1976)"
LAST	Des	"beisbolista estadounidense"
LAST	Dfr	"joueur américain de baseball"
LAST	Senwiki	"Harry Otis"
LAST	Swikidatawiki	"Q5671411"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1803"
CREATE		
LAST	Lde	"Kenneth Marlowe"
LAST	Len	"Kenneth Marlowe"
LAST	Lfr	"Kenneth Marlowe"
LAST	Les	"Kenneth Marlowe"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1804"
CREATE		
LAST	Lde	"James Courage"
LAST	Len	"James Courage"
LAST	Lfr	"James Courage"
LAST	Les	"James Courage"
LAST	Dde	"neuseeländischer Autor"
LAST	Den	"Novelist, short-story writer, poet, bookseller (1903-1963)"
LAST	Des	"Novelista, cuentista, poeta y librero (1903-1963)"
LAST	Dfr	"Romancier, nouvelliste, poète, libraire (1903-1963)"
LAST	Senwiki	"James Courage"
LAST	Swikidatawiki	"Q6134150"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1805"
CREATE		
LAST	Lde	"Gordon Westwood"
LAST	Len	"Gordon Westwood"
LAST	Lfr	"Gordon Westwood"
LAST	Les	"Gordon Westwood"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1806"
CREATE		
LAST	Lde	"G. W. Hamilton"
LAST	Len	"G. W. Hamilton"
LAST	Lfr	"G. W. Hamilton"
LAST	Les	"G. W. Hamilton"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1807"
CREATE		
LAST	Lde	"Gershon Legman"
LAST	Len	"Gershon Legman"
LAST	Lfr	"Gershon Legman"
LAST	Les	"Gershon Legman"
LAST	Dde	"US-amerikanischer Gesellschaftskritiker und Folklorist"
LAST	Den	"American journalist"
LAST	Des	"periodista estadounidense"
LAST	Dfr	"journaliste américain"
LAST	Sdewiki	"Gershon Legman"
LAST	Senwiki	"Gershon Legman"
LAST	Sfrwiki	"Gershon Legman"
LAST	Swikidatawiki	"Q509335"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1808"
CREATE		
LAST	Lde	"Gaeton J. Fonzi"
LAST	Len	"Gaeton J. Fonzi"
LAST	Lfr	"Gaeton J. Fonzi"
LAST	Les	"Gaeton J. Fonzi"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1809"
CREATE		
LAST	Lde	"Bernhard Bieniek"
LAST	Len	"Bernhard Bieniek"
LAST	Lfr	"Bernhard Bieniek"
LAST	Les	"Bernhard Bieniek"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	Swikidatawiki	"Q95337321"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"129772801"
LAST	P728	"book_author_181"
CREATE		
LAST	Lde	"Lisa Wildenrotter"
LAST	Len	"Lisa Wildenrotter"
LAST	Lfr	"Lisa Wildenrotter"
LAST	Les	"Lisa Wildenrotter"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1812"
CREATE		
LAST	Lde	"Eva-Maria Sewald"
LAST	Len	"Eva-Maria Sewald"
LAST	Lfr	"Eva-Maria Sewald"
LAST	Les	"Eva-Maria Sewald"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1813"
CREATE		
LAST	Lde	"Rosa Mayreder"
LAST	Len	"Rosa Mayreder"
LAST	Lfr	"Rosa Mayreder"
LAST	Les	"Rosa Mayreder"
LAST	Dde	"österreichische Frauenrechtlerin"
LAST	Den	"Austrian artist and writer (1858-1938)"
LAST	Des	"artista austríaca"
LAST	Dfr	"écrivaine, peintre, musicienne et féministe autrichienne"
LAST	Sdewiki	"Rosa Mayreder"
LAST	Senwiki	"Rosa Mayreder"
LAST	Sfrwiki	"Rosa Mayreder"
LAST	Seswiki	"Rosa Mayreder"
LAST	Swikidatawiki	"Q89520"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"118732382"
LAST	P728	"book_author_1815"
CREATE		
LAST	Lde	"Sabine Richebächer"
LAST	Len	"Sabine Richebächer"
LAST	Lfr	"Sabine Richebächer"
LAST	Les	"Sabine Richebächer"
LAST	Dde	"Autor*in"
LAST	Den	"author"
LAST	Des	"autor"
LAST	Dfr	"auteur"
LAST	Swikidatawiki	"Q95196512"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"130334308"
LAST	P728	"book_author_1816"
CREATE		
LAST	Lde	"Catherine Brett"
LAST	Len	"Catherine Brett"
LAST	Lfr	"Catherine Brett"
LAST	Les	"Catherine Brett"
LAST	Dde	"amerikanische Geschäftsfrau"
LAST	Den	"American businesswoman"
LAST	Des	"Empresaria estadounidense"
LAST	Dfr	"Femme d'affaires américaine"
LAST	Senwiki	"Catheryna Rombout Brett"
LAST	Swikidatawiki	"Q61684088"
LAST	P2	Q7
LAST	P154	Q17
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P728	"book_author_1817"
CREATE		
LAST	Lde	"Enzo Siciliano"
LAST	Len	"Enzo Siciliano"
LAST	Lfr	"Enzo Siciliano"
LAST	Les	"Enzo Siciliano"
LAST	Dde	"italienischer Schriftsteller, Journalist und Literaturkritiker"
LAST	Den	"Italian writer (1934-2006)"
LAST	Des	"escritor italiano"
LAST	Dfr	"écrivain italien"
LAST	Sdewiki	"Enzo Siciliano"
LAST	Senwiki	"Enzo Siciliano"
LAST	Sfrwiki	"Enzo Siciliano"
LAST	Seswiki	"Enzo Siciliano"
LAST	Swikidatawiki	"Q1180362"
LAST	P2	Q7
LAST	P154	Q18
LAST	P165	Q23190
LAST	P97	Q400013
LAST	P131	Q400012
LAST	P622	"119490544"
